iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent08f,2,27,10,27,27,self,1
agent090,2,24,26,24,24,norm=self,1
agent091,2,15,5,15,15,self,2
agent092,2,9,43,9,9,self,1
agent093,2,27,15,27,27,self,2
agent094,2,17,10,17,17,self,2
agent095,2,14,39,14,14,self,2
agent096,2,34,47,34,34,self,2
agent097,2,28,10,28,28,self,3
agent098,2,7,21,7,7,self,1
agent099,2,24,27,23,23,norm,0
agent09a,2,25,34,25,25,self,2
agent09b,2,18,40,18,18,self,1
agent09c,2,36,29,36,36,self,3
agent09d,2,15,15,15,15,self,2
agent09e,2,26,37,25,25,norm,1
agent09f,2,10,38,10,10,self,3
agent0a0,2,46,46,46,46,self,3
agent0a1,2,25,22,25,25,self,1
agent0a2,2,23,25,23,23,self,3
agent0a3,2,40,25,40,40,self,2
agent0a4,2,32,23,32,32,self,3
agent0a5,2,15,23,15,15,self,3
agent0a6,2,36,46,36,36,self,1
agent0a7,2,40,42,40,40,self,3
agent0a8,2,46,13,46,46,self,2
agent0a9,2,29,18,29,29,self,3
agent0aa,2,35,14,35,35,self,2
agent0ab,2,22,29,22,22,self,3
agent0ac,2,35,40,35,35,self,1
agent0ad,2,47,43,47,47,self,3
agent0ae,2,42,25,42,42,self,1
agent0af,2,21,13,21,21,self,1
agent0b0,2,23,9,23,23,norm=self,0
agent0b1,2,45,15,45,45,self,2
agent0b2,2,8,27,7,7,norm,0
agent0b3,2,44,13,44,44,self,2
agent0b4,2,42,25,42,42,self,1
agent0b5,2,25,45,25,25,self,1
agent0b6,2,16,26,16,16,self,1
agent0b7,2,45,9,45,45,self,2
agent0b8,2,38,18,38,38,self,1
agent0b9,2,42,45,42,42,self,3
agent0ba,2,14,16,14,14,self,3
agent0bb,2,37,23,37,37,self,2
agent0bc,2,26,27,26,26,self,2
agent0bd,2,26,13,23,23,norm,0
agent0be,2,18,30,18,18,self,1
agent0bf,2,9,47,9,9,self,2
agent0c0,2,27,40,27,27,self,3
agent0c1,2,10,40,10,10,self,1
agent0c2,2,25,21,25,25,self,3
agent0c3,2,22,29,22,22,self,3
agent0c4,2,17,16,17,17,self,1
agent0c5,2,4,46,4,4,self,1
agent0c6,2,31,7,31,31,self,2
agent0c7,2,25,40,23,23,norm,0
agent000,3,26,21,26,26,norm=self,0
agent001,3,25,31,24,24,norm,0
