iteration, 300
pop_size, 200
LNK_strat, RND
L2agg_strat, RND
dec_strat, RAND3
popname, pop1.csv
netname, net1.csv
COMMF, 1.0

agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent069,2,67,65,67,67.0,norm eq. self,1
agent06a,2,64,63,64,64.0,norm eq. self,0
agent06b,2,64,68,65,65.0,norm,1
agent06c,2,64,64,64,64.0,norm eq. self,0
agent06d,2,67,68,67,67.0,norm eq. self,0
agent06e,2,63,69,62,62.0,norm,1
agent06f,2,69,68,65,65.0,norm,3
agent070,2,64,65,64,64.0,norm eq. self,0
agent071,2,67,64,67,67.0,norm eq. self,0
agent072,2,68,69,64,64.0,norm,3
agent073,2,65,64,66,66.0,norm,1
agent074,2,64,72,64,64.0,norm eq. self,0
agent075,2,69,65,67,67.0,norm,1
agent076,2,64,65,64,64.0,norm eq. self,0
agent077,2,69,69,68,68.0,norm,0
agent078,2,66,64,67,67.0,norm,1
agent079,2,67,66,68,68.0,norm,2
agent07a,2,67,65,67,67.0,norm eq. self,0
agent07b,2,66,65,67,67.0,norm,2
agent07c,2,64,62,64,64.0,norm eq. self,0
agent07d,2,69,64,71,71.0,norm,3
agent07e,2,68,63,66,66.0,norm,1
agent07f,2,69,66,68,68.0,norm,0
agent080,2,69,69,69,69.0,norm eq. self,1
agent081,2,62,69,60,60.0,norm,2
agent082,2,67,69,67,67.0,norm eq. self,1
agent083,2,65,62,64,64.0,norm,1
agent084,2,65,65,64,64.0,norm,0
agent085,2,67,67,67,67.0,norm eq. self,0
agent086,2,66,68,66,66.0,norm eq. self,1
agent087,2,65,65,66,66.0,norm,2
agent088,2,64,68,64,64.0,norm eq. self,0
agent089,2,67,64,64,64.0,norm,3
agent08a,2,68,65,66,66.0,norm,1
agent08b,2,69,64,68,68.0,norm,0
agent08c,2,65,69,64,64.0,norm,0
agent08d,2,69,66,68,68.0,norm,0
agent08e,2,64,65,64,64.0,norm eq. self,0
agent08f,2,68,65,68,68.0,norm eq. self,1
agent090,2,67,65,67,67.0,norm eq. self,1
agent091,2,65,64,64,64.0,norm,0
agent092,2,69,64,69,69.0,norm eq. self,1
agent093,2,64,68,64,64.0,norm eq. self,0
agent094,2,64,62,64,64.0,norm eq. self,0
agent095,2,65,69,65,65.0,norm eq. self,1
agent096,2,66,64,64,64.0,norm,1
agent097,2,65,66,64,64.0,norm,1
agent098,2,68,65,68,68.0,norm eq. self,1
agent099,2,68,68,67,67.0,norm,0
agent09a,2,68,65,67,67.0,norm,0
agent09b,2,65,65,65,65.0,norm eq. self,1
agent09c,2,65,69,64,64.0,norm,0
agent09d,2,70,68,64,64.0,norm,4
agent09e,2,64,69,65,65.0,norm,1
agent09f,2,64,62,63,63.0,norm,1
agent0a0,2,64,67,66,66.0,norm,2
agent0a1,2,67,65,66,66.0,norm,0
agent0a2,2,68,65,65,65.0,norm,2
agent0a3,2,64,67,64,64.0,norm eq. self,0
agent0a4,2,67,67,67,67.0,norm eq. self,0
agent0a5,2,65,65,64,64.0,norm,0
agent0a6,2,65,65,64,64.0,norm,1
agent0a7,2,64,65,64,64.0,norm eq. self,0
agent0a8,2,64,68,62,62.0,norm,2
agent0a9,2,64,65,65,65.0,norm,1
agent0aa,2,65,66,65,65.0,norm eq. self,1
agent0ab,2,64,65,64,64.0,norm eq. self,0
agent0ac,2,65,64,66,66.0,norm,2
agent0ad,2,61,63,63,63.0,norm,2
